time_of_entry,medicine_id_ndc,generic_medicine_name,brand_name,manufacturer_name,dosage_amount,dosage_unit,medication_form,order_unit_description,units_per_order_unit,is_order_unit_openable,price_per_unit_usd,last_restock_date,restock_frequency,quantity_last_restock_units,current_on_hand_units,historically_stocked,currently_backordered,available_suppliers,stock_update_reason,daily_usage_avg_units,monthly_usage_total_units,high_usage_variability,is_anomaly,anomaly_type
2026-01-18 11:46:00,46294-1149-21,insulin regular,Humulin R,Accord Healthcare,100.0,units/ml,iv_bags,bag,1,false,27.63,2025-12-06,weekly,47,19,true,false,AmerisourceBergen,DISPENSED,3.27,98,false,false,
2026-01-16 14:42:00,46482-5963-51,insulin regular,Novolin R,Accord Healthcare,20.0,mg,tablets,bottle,500,true,0.5,2025-12-14,weekly,500,89,true,false,Medline,DISPENSED,13.13,394,false,false,
2026-01-17 14:17:00,86610-7615-09,vancomycin,Vancocin,Sun Pharmaceutical,2.0,g,topical,tube,1,true,20.13,2025-12-06,weekly,354,331,true,false,"AmerisourceBergen, Medline",RECEIVED,29.23,877,false,true,PRICE_OUTLIER
2026-01-17 07:25:00,65057-2054-08,escitalopram,Lexapro,Hospira (Pfizer),150.0,mg,capsule,bottle,60,true,0.35,2025-12-22,weekly,198,62,true,false,"Henry Schein, Medline",DISPENSED,14.87,446,false,false,
2026-01-18 01:25:00,35653-5136-63,lactated ringers,Lactated Ringer's,Lupin Pharmaceuticals,40.0,mg,capsule,bottle,120,true,0.2,2025-12-20,weekly,580,304,true,false,"AmerisourceBergen, Henry Schein",WASTE,40.83,1225,false,false,
2026-01-16 21:03:00,57128-7685-73,ceftriaxone,Rocephin,Sandoz Inc.,10.0,units/ml,iv_bags,case,6,false,25.21,2025-12-13,weekly,379,249,true,false,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,30.93,928,false,false,
2026-01-18 08:09:00,19288-2280-17,insulin regular,Humulin R,Apotex Corp.,50.0,mg/ml,syringe,box,20,true,46.94,2025-12-20,weekly,27,15,true,true,"AmerisourceBergen, McKesson",DISPENSED,2.33,70,false,false,
2026-01-16 12:24:00,47757-2225-69,fentanyl,Duragesic,B. Braun Medical,75.0,mcg,aerosol,canister,1,false,22.31,2025-12-08,weekly,19,12,true,false,"Cardinal Health, McKesson",DISPENSED,2.1,63,false,false,
2026-01-16 12:03:00,36281-6481-98,fluconazole,Diflucan,Sandoz Inc.,20.0,mg/ml,injection_vials,vial,1,true,43.17,2025-12-22,weekly,73,45,true,false,"AmerisourceBergen, Cardinal Health, Henry Schein",RECEIVED,5.87,176,false,false,
2026-01-16 21:13:00,88400-2320-71,pantoprazole,Protonix,Eli Lilly and Company,100.0,units/ml,injection_vials,box,25,true,170.93,2025-12-15,weekly,91,24,true,false,McKesson,DISPENSED,7.93,238,false,false,
2026-01-17 03:22:00,35712-9752-78,glipizide,Glucotrol,Teva Pharmaceuticals,10.0,units/ml,syringe,syringe,1,true,11.64,2025-12-08,weekly,90,65,true,false,"AmerisourceBergen, McKesson",DISPENSED,7.57,227,true,false,
2026-01-18 07:17:00,56109-4172-44,lisinopril,Prinivil,Pfizer Inc.,125.0,mg,capsule,bottle,30,true,0.98,2025-12-20,weekly,50,39,true,false,McKesson,RECEIVED,4.97,149,false,false,
2026-01-17 21:08:00,17455-2255-08,omeprazole,Prilosec,Teva Pharmaceuticals,100.0,mcg,capsule,bottle,90,true,0.21,2025-12-13,weekly,90,1,false,false,Medline,DISPENSED,0.68,20,false,false,
2026-01-17 16:57:00,20011-5099-70,levofloxacin,Levaquin,Zydus Pharmaceuticals,2.0,mg/ml,syringe,box,20,true,83.34,2025-12-21,weekly,50,19,true,false,"Concordance, Medline",DISPENSED,3.87,116,false,false,
2026-01-16 13:08:00,17077-6679-53,fluticasone,Flonase,B. Braun Medical,2.0,mg/ml,iv_bags,case,24,false,60.38,2025-12-14,weekly,96,19,true,false,Henry Schein,DISPENSED,7.87,236,false,false,
2026-01-16 21:36:00,14701-4851-90,oseltamivir,Tamiflu,Pfizer Inc.,20.0,mg,powder,vial,1,true,8.54,2025-12-13,weekly,11,4,true,false,Henry Schein,DISPENSED,0.83,25,false,false,
2026-01-17 18:49:00,74927-1308-49,cefazolin,Ancef,Novartis Pharmaceuticals,100.0,units/ml,injection_vials,box,10,true,73.03,2025-12-20,weekly,97,56,true,false,"AmerisourceBergen, Cardinal Health",RECEIVED,7.73,232,false,false,
2026-01-17 21:15:00,38382-1448-44,amiodarone,Cordarone,Novartis Pharmaceuticals,200.0,units/ml,injection_vials,box,100,true,139.06,2025-12-15,weekly,100,28,true,false,"AmerisourceBergen, Concordance, Medline",WASTE,3.9,117,false,false,
2026-01-16 15:31:00,78014-5261-21,omeprazole,Prilosec,Hikma Pharmaceuticals,1000.0,mg,powder,box,25,true,39.85,2025-12-06,weekly,25,5,false,false,McKesson,DISPENSED,1.24,37,false,false,
2026-01-17 23:52:00,90681-5493-47,famotidine,Pepcid,Sanofi,5.0,mcg/ml,iv_bags,bag,1,false,89.13,2025-12-15,weekly,475,369,true,false,"AmerisourceBergen, McKesson",DISPENSED,45.03,1351,false,false,
2026-01-17 01:18:00,57018-8867-82,metformin,Glucophage,Accord Healthcare,5.0,mg,tablets,box,20,true,0.57,2025-12-13,weekly,20,4,false,false,"Concordance, McKesson",DISPENSED,1.32,40,false,false,
2026-01-18 00:34:00,39808-3858-19,fluconazole,Diflucan,Novartis Pharmaceuticals,20.0,units/ml,eye_drops,box,24,true,45.88,2025-12-20,weekly,24,6,true,false,McKesson,DISPENSED,1.07,32,true,false,
2026-01-18 09:47:00,43743-1264-87,amoxicillin,Amoxil,Sandoz Inc.,75.0,mg,aerosol,box,12,false,22.93,2025-12-08,weekly,22,4,true,false,Cardinal Health,DISPENSED,1.97,59,false,false,
2026-01-17 23:54:00,99262-7815-10,carvedilol,Coreg,Fresenius Kabi,25.0,mg/ml,iv_bags,case,12,false,53.25,2025-12-20,weekly,171,30,true,false,Medline,DISPENSED,12.0,360,false,false,
2026-01-16 18:46:00,15847-5765-20,metoprolol,Toprol-XL,Amneal Pharmaceuticals,125.0,mg,tablets,box,10,true,0.16,2025-12-22,weekly,139,78,true,false,Cardinal Health,RECEIVED,11.93,358,false,false,
2026-01-16 15:46:00,96122-3458-49,verapamil,Calan,Fresenius Kabi,1.0,mg/ml,eye_drops,box,24,true,10.89,2025-12-20,weekly,31,21,true,false,"AmerisourceBergen, Medline, Value Drug",DISPENSED,3.23,97,true,false,
2026-01-17 23:35:00,78201-8225-41,norepinephrine,Levophed,Amneal Pharmaceuticals,500.0,mg,tablets,bottle,120,true,0.91,2025-12-21,weekly,120,88,true,false,Henry Schein,RECEIVED,3.17,95,false,false,
2026-01-17 23:55:00,57432-2305-46,ciprofloxacin,Cipro,Accord Healthcare,50.0,mcg/ml,syringe,box,5,true,15.95,2025-12-15,weekly,58,20,true,false,"McKesson, Medline",WASTE,5.3,159,true,false,
2026-01-17 01:33:00,97281-3263-78,omeprazole,Prilosec,Takeda Pharmaceuticals,1000.0,mg,aerosol,canister,1,false,30.6,2025-12-14,weekly,7,2,false,false,McKesson,DISPENSED,0.76,23,false,false,
2026-01-18 02:33:00,31859-2979-54,semaglutide,Ozempic,Hospira (Pfizer),25.0,mcg,tablets,bottle,1000,true,1.8,2025-12-07,weekly,1000,5,false,false,"AmerisourceBergen, McKesson",DISPENSED,1.6,48,false,false,
2026-01-17 11:28:00,82999-4955-92,norepinephrine,Levophed,Hikma Pharmaceuticals,150.0,mg,topical,tube,1,true,6.78,2025-12-14,weekly,15,14,true,false,"Medline, Value Drug",DISPENSED,1.87,56,false,false,
2026-01-17 19:18:00,47917-8816-90,magnesium sulfate,Magnesium Sulfate,Lupin Pharmaceuticals,50.0,mg/ml,iv_bags,bag,1,false,40.85,2025-12-22,weekly,100,57,true,false,"Concordance, Henry Schein",DISPENSED,10.53,316,false,false,
2026-01-17 03:07:00,76672-5576-99,ketorolac,Toradol,Janssen Pharmaceuticals,25.0,mg,tablets,bottle,120,true,0.16,2025-12-14,weekly,120,74,true,false,AmerisourceBergen,RECEIVED,7.13,214,false,false,
2026-01-16 14:42:00,28769-1687-95,gabapentin,Neurontin,Janssen Pharmaceuticals,25.0,mg,tablets,box,20,true,0.52,2025-12-15,weekly,264,227,true,false,Concordance,DISPENSED,25.93,778,true,true,USAGE_SPIKE
2026-01-17 09:40:00,40366-5565-19,diazepam,Valium,Novartis Pharmaceuticals,10.0,units/ml,iv_bags,bag,1,false,112.09,2025-12-08,weekly,30,32,true,false,"Henry Schein, McKesson",RECEIVED,2.77,83,false,false,
2026-01-16 21:53:00,84863-7987-94,acetaminophen,Tylenol,Teva Pharmaceuticals,20.0,mg/ml,iv_bags,case,6,false,11.82,2025-12-14,weekly,153,92,true,false,"Henry Schein, McKesson",DISPENSED,16.3,489,false,false,
2026-01-17 15:16:00,20363-4644-94,clopidogrel,Plavix,Alcon,125.0,mg,tablets,bottle,90,true,0.15,2025-12-07,weekly,317,273,true,false,"AmerisourceBergen, Henry Schein",RECEIVED,29.87,896,false,false,
2026-01-17 02:33:00,34955-1583-82,lorazepam,Ativan,B. Braun Medical,100.0,mg,aerosol,canister,1,false,35.32,2025-12-20,weekly,36,9,true,false,"Cardinal Health, Concordance",DISPENSED,4.07,122,false,false,
2026-01-16 18:32:00,77673-4509-01,diltiazem,Cardizem,GlaxoSmithKline,2.0,mg/ml,eye_drops,bottle,1,true,4.79,2025-12-15,weekly,27,8,true,false,"McKesson, Medline",DISPENSED,2.5,75,true,false,
2026-01-16 13:32:00,49334-4799-38,escitalopram,Lexapro,Aurobindo Pharma,25.0,mg,tablets,bottle,500,true,0.88,2025-12-07,weekly,500,557,false,false,"AmerisourceBergen, Cardinal Health",RECEIVED,0.6,18,false,false,
2026-01-16 14:08:00,65687-2897-23,gabapentin,Neurontin,Accord Healthcare,1000.0,mcg,aerosol,canister,1,false,85.86,2025-12-15,weekly,85,40,true,false,Medline,DISPENSED,8.0,240,false,false,
2026-01-17 06:54:00,45117-9314-28,morphine sulfate,MS Contin,Zydus Pharmaceuticals,80.0,mg,topical,box,12,true,7.64,2025-12-22,weekly,257,60,true,false,Cardinal Health,DISPENSED,19.0,570,false,false,
2026-01-18 04:44:00,93396-1747-40,apixaban,Eliquis,Aurobindo Pharma,100.0,mg,powder,vial,1,true,4.61,2025-12-22,weekly,33,18,true,false,"AmerisourceBergen, Henry Schein, McKesson",DISPENSED,3.0,90,false,false,
2026-01-16 14:07:00,21829-6460-46,ondansetron,Zofran,Alcon,150.0,mg,topical,box,24,true,5.56,2025-12-22,weekly,155,19,true,false,AmerisourceBergen,DISPENSED,16.23,487,false,false,
2026-01-17 13:47:00,53450-7773-28,verapamil,Calan,GlaxoSmithKline,150.0,mcg,tablets,bottle,100,true,1.11,2025-12-20,weekly,100,17,true,false,"AmerisourceBergen, Henry Schein, McKesson",DISPENSED,4.37,131,false,false,
2026-01-17 19:05:00,59526-7565-17,valsartan,Diovan,Sandoz Inc.,12.5,mg,tablets,box,30,true,0.13,2025-12-20,weekly,85,50,true,false,Medline,DISPENSED,9.67,290,false,false,
2026-01-18 03:26:00,35465-6114-42,ondansetron,Zofran,Pfizer Inc.,150.0,mg,tablets,bottle,30,true,0.23,2025-12-14,weekly,244,66,true,false,Value Drug,DISPENSED,18.5,555,false,false,
2026-01-17 05:14:00,79888-9300-32,enoxaparin,Lovenox,Dr. Reddy's Laboratories,20.0,mg/ml,injection_vials,box,100,true,16.43,2025-12-07,weekly,100,33,true,false,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,5.67,170,false,false,
2026-01-17 17:59:00,22502-3773-27,cephalexin,Keflex,Sanofi,10.0,mg,powder,box,25,true,14.85,2025-12-06,weekly,47,46,true,false,Cardinal Health,RECEIVED,4.43,133,false,false,
2026-01-17 20:07:00,50823-6535-20,epinephrine,EpiPen,Takeda Pharmaceuticals,50.0,mg/ml,iv_bags,bag,1,false,32.95,2025-12-08,weekly,141,65,true,false,"Henry Schein, McKesson",DISPENSED,10.07,302,false,false,
2026-01-17 01:11:00,73307-9428-72,mupirocin,Bactroban,Lupin Pharmaceuticals,250.0,mg,tablets,box,10,true,0.25,2025-12-21,weekly,42,6,true,false,"Cardinal Health, Henry Schein",DISPENSED,3.47,104,false,false,
2026-01-17 22:02:00,32376-9594-63,losartan,Cozaar,Sandoz Inc.,250.0,mcg,topical,tube,1,true,9.4,2025-12-07,weekly,5,4,false,false,"AmerisourceBergen, Cardinal Health",DISPENSED,0.57,17,false,true,NEAR_STOCKOUT
2026-01-17 02:17:00,90478-7082-67,ketorolac,Toradol,Baxter Healthcare,10.0,mg/ml,eye_drops,box,12,true,12.55,2025-12-13,weekly,44,42,true,false,"Concordance, Henry Schein, Medline",RECEIVED,4.3,129,false,false,
2026-01-17 18:06:00,18788-1091-40,acyclovir,Zovirax,Hikma Pharmaceuticals,300.0,mg,tablets,bottle,100,true,0.44,2025-12-06,weekly,108,68,true,false,"Cardinal Health, McKesson",DISPENSED,9.13,274,false,false,
2026-01-16 16:53:00,45989-5656-55,oxycodone,OxyContin,Eli Lilly and Company,40.0,mg,capsule,bottle,120,true,0.79,2025-12-15,weekly,123,97,true,false,"AmerisourceBergen, Concordance",DISPENSED,11.9,357,false,false,
2026-01-17 13:03:00,23411-3075-67,cephalexin,Keflex,Novartis Pharmaceuticals,1000.0,mg,tablets,bottle,240,true,0.4,2025-12-15,weekly,240,21,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,4.67,140,false,false,
2026-01-17 04:09:00,38369-2496-79,metoprolol,Lopressor,Hospira (Pfizer),50.0,mg,capsule,bottle,90,true,0.75,2025-12-13,weekly,90,35,true,true,Concordance,DISPENSED,8.87,266,false,false,
2026-01-16 14:51:00,41558-7442-49,tacrolimus,Prograf,Sanofi,12.5,mg,topical,box,24,true,25.59,2025-12-14,weekly,24,22,true,false,AmerisourceBergen,RECEIVED,1.27,38,false,true,PRICE_OUTLIER
2026-01-17 09:55:00,83464-8235-63,sertraline,Zoloft,B. Braun Medical,50.0,mg/ml,eye_drops,box,12,true,33.27,2025-12-06,weekly,20,1,true,true,"AmerisourceBergen, Cardinal Health",DISPENSED,1.77,53,false,true,NEAR_STOCKOUT
2026-01-16 18:39:00,35668-8243-47,empagliflozin,Jardiance,Janssen Pharmaceuticals,1.0,mg/ml,syringe,box,5,true,31.6,2025-12-07,weekly,17,13,true,false,Henry Schein,DISPENSED,2.07,62,false,false,
2026-01-16 23:15:00,62205-1719-90,fluticasone,Flonase,Lupin Pharmaceuticals,300.0,mg,tablets,bottle,120,true,0.37,2025-12-06,weekly,120,28,true,false,"Concordance, Henry Schein, Value Drug",DISPENSED,6.5,195,false,false,
2026-01-16 12:42:00,33187-3156-11,sitagliptin,Januvia,Sandoz Inc.,5.0,mg/ml,injection_vials,box,10,true,67.79,2025-12-21,weekly,14,13,true,false,"AmerisourceBergen, McKesson",DISPENSED,1.57,47,false,false,
2026-01-17 20:55:00,32179-7000-67,albuterol,ProAir HFA,Zydus Pharmaceuticals,150.0,mcg,powder,vial,1,true,3.49,2025-12-07,weekly,417,307,true,false,"Henry Schein, McKesson",DISPENSED,38.57,1157,false,false,
2026-01-16 17:03:00,32671-1052-40,amoxicillin,Amoxil,Amneal Pharmaceuticals,50.0,mg/ml,injection_vials,vial,1,true,4.41,2025-12-13,weekly,29,12,true,false,AmerisourceBergen,DISPENSED,3.2,96,false,false,
2026-01-18 07:27:00,51615-1329-99,ciprofloxacin,Cipro,Hospira (Pfizer),10.0,mcg/ml,syringe,box,5,true,94.06,2025-12-22,weekly,52,16,true,false,"AmerisourceBergen, McKesson",DISPENSED,3.57,107,false,false,
2026-01-16 14:16:00,33331-5570-18,dopamine,Intropin,GlaxoSmithKline,80.0,mg,capsule,bottle,240,true,0.1,2025-12-20,weekly,394,143,true,false,Value Drug,DISPENSED,26.93,808,true,false,
2026-01-17 19:50:00,68939-3793-05,insulin regular,Novolin R,Eli Lilly and Company,500.0,mg,topical,box,24,true,11.87,2025-12-13,weekly,38,38,true,false,"McKesson, Medline",RECEIVED,3.8,114,false,false,
2026-01-17 18:11:00,45251-2486-66,dulaglutide,Trulicity,B. Braun Medical,4.0,g,capsule,box,30,true,0.73,2025-12-21,weekly,34,10,true,false,Concordance,DISPENSED,2.97,89,false,false,
2026-01-17 05:55:00,87121-1554-42,metformin,Glucophage,Eli Lilly and Company,200.0,mcg/ml,syringe,box,20,true,55.1,2025-12-20,weekly,39,30,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,3.2,96,false,false,
2026-01-18 09:38:00,87801-8126-94,metformin,Glucophage,Takeda Pharmaceuticals,250.0,mg,tablets,bottle,100,true,0.32,2025-12-15,weekly,100,56,false,false,"Cardinal Health, Medline",RECEIVED,2.97,89,false,false,
2026-01-16 16:57:00,85692-7565-76,mycophenolate,CellCept,Hikma Pharmaceuticals,75.0,mg,capsule,bottle,1000,true,0.57,2025-12-21,weekly,1000,42,true,false,"Henry Schein, McKesson, Value Drug",WASTE,4.83,145,false,false,
2026-01-18 10:12:00,70124-7487-22,cefepime,Maxipime,Takeda Pharmaceuticals,25.0,mg/ml,eye_drops,bottle,1,true,9.85,2025-12-06,weekly,38,30,true,false,McKesson,RECEIVED,3.57,107,false,false,
2026-01-17 08:56:00,59054-1081-62,lorazepam,Ativan,Alcon,750.0,mg,topical,tube,1,true,5.45,2025-12-21,weekly,5,3,true,false,"Cardinal Health, McKesson",DISPENSED,0.57,17,false,false,
2026-01-16 23:19:00,62413-6359-37,famotidine,Pepcid,Janssen Pharmaceuticals,5.0,mg/ml,eye_drops,box,24,true,48.45,2025-12-15,weekly,30,4,true,false,"AmerisourceBergen, McKesson",DISPENSED,2.4,72,false,true,NEAR_STOCKOUT
2026-01-18 11:34:00,90028-7523-10,ketorolac,Toradol,Sanofi,2.5,mg,tablets,bottle,90,true,0.67,2025-12-13,weekly,90,38,true,false,Cardinal Health,DISPENSED,8.67,260,false,false,
2026-01-16 17:46:00,14564-5276-54,dexamethasone,Decadron,GlaxoSmithKline,300.0,mg,capsule,bottle,240,true,0.12,2025-12-08,weekly,240,165,true,false,"AmerisourceBergen, McKesson, Medline",RECEIVED,2.27,68,false,false,
2026-01-16 12:08:00,60330-8449-02,acyclovir,Zovirax,Sanofi,500.0,mg,powder,vial,1,true,39.61,2025-12-07,weekly,48,53,true,false,"AmerisourceBergen, McKesson",RECEIVED,4.07,122,false,false,
2026-01-18 05:59:00,80126-6977-15,magnesium sulfate,Magnesium Sulfate,Takeda Pharmaceuticals,100.0,mg,tablets,box,50,true,0.23,2025-12-07,weekly,228,94,true,false,McKesson,DISPENSED,15.87,476,false,false,
2026-01-17 22:52:00,15222-2991-63,naloxone,Narcan,Hikma Pharmaceuticals,20.0,mg/ml,iv_bags,case,6,false,165.02,2025-12-08,weekly,91,74,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,7.17,215,false,false,
2026-01-18 10:49:00,49017-1583-77,gentamicin,Garamycin,Hikma Pharmaceuticals,25.0,mg/ml,eye_drops,bottle,1,true,11.26,2025-12-06,weekly,17,12,true,false,"Cardinal Health, McKesson",DISPENSED,1.87,56,true,false,
2026-01-16 12:15:00,90903-4999-94,mupirocin,Bactroban,Novartis Pharmaceuticals,250.0,mg,topical,box,24,true,8.67,2025-12-13,weekly,24,0,false,false,Cardinal Health,DISPENSED,0.3,9,false,false,
2026-01-18 02:32:00,54272-5947-55,ceftriaxone,Rocephin,Cipla USA,10.0,units/ml,syringe,box,10,true,162.02,2025-12-07,weekly,14,14,false,false,"AmerisourceBergen, McKesson",RECEIVED,1.67,50,false,false,
2026-01-18 07:16:00,41949-1800-48,piperacillin-tazobactam,Zosyn,GlaxoSmithKline,750.0,mg,capsule,bottle,100,true,0.17,2025-12-14,weekly,100,57,true,false,"Cardinal Health, Henry Schein",RECEIVED,4.33,130,false,false,
2026-01-18 03:08:00,12453-7788-85,timolol,Timoptic,Novartis Pharmaceuticals,40.0,mg,capsule,bottle,120,true,1.37,2025-12-15,weekly,255,47,true,false,"Cardinal Health, McKesson",DISPENSED,18.93,568,false,false,
2026-01-17 17:13:00,80969-7374-61,verapamil,Calan,Sun Pharmaceutical,100.0,mg,tablets,box,10,true,0.73,2025-12-14,weekly,58,18,true,false,Henry Schein,DISPENSED,6.97,209,false,false,
2026-01-18 07:04:00,14229-2287-81,omeprazole,Prilosec,Zydus Pharmaceuticals,150.0,mg,capsule,bottle,180,true,0.58,2025-12-20,weekly,180,51,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,8.1,243,false,false,
2026-01-18 09:53:00,64446-1383-97,dexamethasone,Decadron,Amneal Pharmaceuticals,200.0,mg,topical,box,24,true,7.5,2025-12-07,weekly,29,18,true,false,"AmerisourceBergen, Cardinal Health, Value Drug",DISPENSED,2.13,64,true,false,
2026-01-17 16:08:00,82098-7693-46,ciprofloxacin,Cipro,Hospira (Pfizer),200.0,mcg,capsule,box,50,true,0.24,2025-12-07,weekly,57,19,true,false,Cardinal Health,WASTE,5.93,178,false,false,
2026-01-18 05:17:00,39504-7618-64,sertraline,Zoloft,Cipla USA,50.0,mg/ml,iv_bags,case,12,false,92.87,2025-12-13,weekly,242,125,true,false,Cardinal Health,DISPENSED,16.6,498,false,false,
2026-01-16 20:51:00,64823-7722-25,digoxin,Lanoxin,Janssen Pharmaceuticals,50.0,mcg/ml,iv_bags,case,24,false,46.96,2025-12-20,weekly,50,15,true,false,"Cardinal Health, McKesson",DISPENSED,5.93,178,false,false,
2026-01-18 07:22:00,99700-2490-48,rifampin,Rifadin,Hospira (Pfizer),50.0,mcg/ml,injection_vials,vial,1,true,64.67,2025-12-08,weekly,26,16,true,false,"Cardinal Health, McKesson",RECEIVED,2.07,62,false,false,
2026-01-16 20:09:00,52300-3173-38,escitalopram,Lexapro,Aurobindo Pharma,1.0,g,tablets,bottle,30,true,0.29,2025-12-22,weekly,32,13,true,false,"Cardinal Health, Medline",WASTE,2.97,89,false,false,
2026-01-18 06:13:00,42094-8572-93,mycophenolate,CellCept,Amneal Pharmaceuticals,20.0,units/ml,injection_vials,box,10,true,44.55,2025-12-06,weekly,12,3,true,false,"Cardinal Health, Medline",DISPENSED,1.5,45,false,false,
2026-01-18 04:00:00,48399-7527-93,verapamil,Calan,Accord Healthcare,1.0,mg/ml,syringe,box,20,true,32.81,2025-12-15,weekly,71,54,true,false,"AmerisourceBergen, Cardinal Health, Medline",RECEIVED,6.3,189,false,false,
2026-01-16 12:29:00,96053-6567-19,potassium chloride,Klor-Con,Alcon,200.0,mcg,aerosol,box,12,false,7.01,2025-12-21,weekly,109,38,true,true,Medline,DISPENSED,8.0,240,false,false,
2026-01-17 10:51:00,53340-8378-90,famotidine,Pepcid,Sanofi,100.0,mg/ml,syringe,box,20,true,37.61,2025-12-06,weekly,57,14,true,false,"Cardinal Health, McKesson",DISPENSED,5.17,155,false,false,
2026-01-16 19:42:00,72296-8206-87,gentamicin,Garamycin,B. Braun Medical,20.0,mg/ml,injection_vials,vial,1,true,291.99,2025-12-08,weekly,9,5,true,false,AmerisourceBergen,DISPENSED,0.9,27,false,false,
2026-01-17 21:44:00,57731-9332-96,empagliflozin,Jardiance,Baxter Healthcare,75.0,mg,powder,box,50,true,13.41,2025-12-14,weekly,50,11,true,false,"Cardinal Health, McKesson",DISPENSED,1.83,55,false,false,
2026-01-17 03:12:00,73183-3873-62,ketorolac,Toradol,Aurobindo Pharma,500.0,mg,topical,box,6,true,14.27,2025-12-06,weekly,55,58,true,false,Cardinal Health,RECEIVED,4.1,123,false,false,
2026-01-16 12:04:00,93707-1199-96,clindamycin,Cleocin,Eli Lilly and Company,750.0,mcg,aerosol,box,24,false,21.37,2025-12-22,weekly,45,10,true,false,Medline,DISPENSED,4.17,125,false,false,
2026-01-17 08:06:00,80481-2301-08,azithromycin,Zithromax,Dr. Reddy's Laboratories,5.0,g,powder,vial,1,true,21.22,2025-12-06,weekly,5,5,false,false,Henry Schein,RECEIVED,0.6,18,true,false,
2026-01-17 22:55:00,82348-5546-12,epinephrine,EpiPen,Hospira (Pfizer),75.0,mg,capsule,bottle,60,true,0.07,2025-12-22,weekly,60,27,true,false,McKesson,DISPENSED,5.83,175,false,false,
2026-01-17 02:52:00,35745-8836-15,ceftriaxone,Rocephin,Sanofi,50.0,mcg,tablets,bottle,500,true,0.46,2025-12-20,weekly,500,348,true,false,"AmerisourceBergen, McKesson",RECEIVED,4.87,146,false,false,
2026-01-16 21:46:00,93221-8475-01,ciprofloxacin,Cipro,Takeda Pharmaceuticals,1000.0,mg,capsule,bottle,240,true,0.72,2025-12-07,weekly,240,13,false,false,"AmerisourceBergen, McKesson",DISPENSED,2.82,85,false,false,
2026-01-17 02:49:00,92040-8209-15,omeprazole,Prilosec,Sanofi,20.0,mg/ml,syringe,syringe,1,true,147.74,2025-12-21,weekly,69,13,true,false,Henry Schein,DISPENSED,4.8,144,false,false,
2026-01-16 19:28:00,54883-9824-24,lorazepam,Ativan,Pfizer Inc.,100.0,units/ml,iv_bags,bag,1,false,80.8,2025-12-20,weekly,141,84,true,false,"Cardinal Health, McKesson",DISPENSED,12.27,368,false,false,
2026-01-18 00:40:00,32515-3587-79,dexamethasone,Decadron,Hospira (Pfizer),150.0,mg,topical,tube,1,true,3.63,2025-12-15,weekly,16,9,true,false,"Cardinal Health, Henry Schein, Medline",RECEIVED,1.97,59,true,false,
2026-01-16 13:04:00,51333-8368-40,glipizide,Glucotrol,Baxter Healthcare,25.0,mg/ml,iv_bags,case,12,false,96.34,2025-12-13,weekly,81,25,true,false,"Cardinal Health, Concordance",WASTE,7.43,223,false,false,
2026-01-16 17:35:00,48639-7119-04,furosemide,Lasix,B. Braun Medical,20.0,mg/ml,injection_vials,vial,1,true,40.99,2025-12-14,weekly,1095,287,true,false,"AmerisourceBergen, Medline",DISPENSED,76.07,2282,false,true,USAGE_SPIKE
2026-01-17 11:28:00,73837-5093-36,prednisone,Deltasone,Sandoz Inc.,200.0,mcg,tablets,box,100,true,0.03,2025-12-13,weekly,100,103,true,false,Medline,RECEIVED,4.03,121,false,false,
2026-01-17 17:51:00,52538-7779-20,ciprofloxacin,Cipro,Baxter Healthcare,10.0,units/ml,syringe,syringe,1,true,14.44,2025-12-07,weekly,47,23,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,4.07,122,false,false,
2026-01-17 01:41:00,51151-6918-99,oxycodone,Roxicodone,B. Braun Medical,10.0,mg,tablets,bottle,100,true,0.08,2025-12-21,weekly,100,9,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,2.23,67,false,false,
2026-01-18 03:09:00,61944-8968-07,albuterol,Ventolin HFA,Pfizer Inc.,50.0,mcg/ml,syringe,box,5,true,56.4,2025-12-07,weekly,271,13,true,false,"Cardinal Health, McKesson",DISPENSED,19.67,590,false,false,
2026-01-17 15:01:00,84095-2509-72,piperacillin-tazobactam,Zosyn,Lupin Pharmaceuticals,50.0,mcg,aerosol,box,24,false,35.04,2025-12-22,weekly,24,19,true,false,"Concordance, McKesson, Medline",RECEIVED,1.9,57,false,false,
2026-01-18 02:01:00,95254-6413-10,lorazepam,Ativan,Accord Healthcare,20.0,mg,capsule,bottle,180,true,0.12,2025-12-15,weekly,180,62,true,false,"Medline, Value Drug",DISPENSED,10.47,314,true,false,
2026-01-18 11:58:00,65987-3465-34,rivaroxaban,Xarelto,Teva Pharmaceuticals,100.0,mg,tablets,box,100,true,0.31,2025-12-07,weekly,100,71,false,false,"McKesson, Medline",RECEIVED,0.3,9,false,false,
